	fpr	tpr	threshold	train_type	disease
179	0.8716577540106952	0.9411764705882353	-4.711195418309001	cv	PanCan
180	0.8770053475935828	0.9411764705882353	-4.722789678705602	cv	PanCan
181	0.8823529411764706	0.9411764705882353	-4.773668249819346	cv	PanCan
182	0.8877005347593583	0.9411764705882353	-4.780315319214969	cv	PanCan
183	0.8877005347593583	1.0	-4.795637040610656	cv	PanCan
184	0.893048128342246	1.0	-4.812225891515211	cv	PanCan
185	0.8983957219251337	1.0	-4.906150693533981	cv	PanCan
186	0.9037433155080213	1.0	-5.034658929633654	cv	PanCan
187	0.9090909090909091	1.0	-5.069307347648371	cv	PanCan
188	0.9144385026737968	1.0	-5.083601225022772	cv	PanCan
189	0.9197860962566845	1.0	-5.09416756304533	cv	PanCan
190	0.9251336898395722	1.0	-5.116588138250623	cv	PanCan
191	0.93048128342246	1.0	-5.167000227439339	cv	PanCan
192	0.9358288770053476	1.0	-5.476519067436408	cv	PanCan
193	0.9411764705882353	1.0	-5.58509626935335	cv	PanCan
194	0.946524064171123	1.0	-5.688585441747813	cv	PanCan
195	0.9518716577540107	1.0	-5.7782586165827245	cv	PanCan
196	0.9572192513368984	1.0	-5.7899160556895986	cv	PanCan
197	0.9625668449197861	1.0	-6.054460489573708	cv	PanCan
198	0.9679144385026738	1.0	-6.38304808035492	cv	PanCan
199	0.9732620320855615	1.0	-6.38312363475255	cv	PanCan
200	0.9786096256684492	1.0	-6.43232957924652	cv	PanCan
201	0.983957219251337	1.0	-6.50635841405097	cv	PanCan
202	0.9893048128342246	1.0	-6.5252516811709995	cv	PanCan
203	0.9946524064171123	1.0	-6.62272569889199	cv	PanCan
204	1.0	1.0	-6.797376080974448	cv	PanCan
0	0.0	0.0	2.9118095868102984	shuffled	PanCan
1	0.0053475935828877	0.0	1.9118095868102984	shuffled	PanCan
2	0.0106951871657754	0.0	1.8643338649276897	shuffled	PanCan
3	0.016042780748663103	0.0	1.7581463405881157	shuffled	PanCan
4	0.0213903743315508	0.0	1.5006806037201361	shuffled	PanCan
5	0.026737967914438502	0.0	1.3035698627601144	shuffled	PanCan
6	0.03208556149732621	0.0	1.244988920915504	shuffled	PanCan
7	0.0374331550802139	0.0	1.1777836594983215	shuffled	PanCan
8	0.0427807486631016	0.0	1.0100839154355987	shuffled	PanCan
9	0.0481283422459893	0.0	0.9783263038799733	shuffled	PanCan
10	0.053475935828877004	0.0	0.8231361678642444	shuffled	PanCan
11	0.058823529411764705	0.0	0.8214795127930399	shuffled	PanCan
12	0.06417112299465241	0.0	0.7081757468143588	shuffled	PanCan
13	0.06951871657754011	0.0	0.6418109148881989	shuffled	PanCan
14	0.0748663101604278	0.0	0.633846317813342	shuffled	PanCan
15	0.08021390374331551	0.0	0.6326543288062794	shuffled	PanCan
16	0.0855614973262032	0.0	0.6216637921560233	shuffled	PanCan
17	0.09090909090909091	0.0	0.6110920478240393	shuffled	PanCan
18	0.0962566844919786	0.0	0.5766291950190622	shuffled	PanCan
19	0.10160427807486631	0.0	0.5645938589111901	shuffled	PanCan
20	0.10695187165775401	0.0	0.547257720721731	shuffled	PanCan
21	0.11229946524064172	0.0	0.5370386784800779	shuffled	PanCan
22	0.11764705882352941	0.0	0.505161302871297	shuffled	PanCan
23	0.12299465240641712	0.0	0.4974414057645503	shuffled	PanCan
24	0.12834224598930483	0.0	0.47595861043758236	shuffled	PanCan
25	0.12834224598930483	0.058823529411764705	0.46952230355125857	shuffled	PanCan
26	0.12834224598930483	0.11764705882352941	0.4628667189067346	shuffled	PanCan
27	0.13368983957219252	0.11764705882352941	0.44883551394051246	shuffled	PanCan
28	0.13903743315508021	0.11764705882352941	0.4110377392411072	shuffled	PanCan
29	0.1443850267379679	0.11764705882352941	0.40723740802099806	shuffled	PanCan
30	0.1497326203208556	0.11764705882352941	0.4058951916871273	shuffled	PanCan
31	0.1497326203208556	0.17647058823529413	0.3776742789943953	shuffled	PanCan
32	0.15508021390374332	0.17647058823529413	0.3395006646905906	shuffled	PanCan
33	0.16042780748663102	0.17647058823529413	0.22810136113705337	shuffled	PanCan
34	0.1657754010695187	0.17647058823529413	0.22747972707609299	shuffled	PanCan
35	0.1711229946524064	0.17647058823529413	0.21850667742766683	shuffled	PanCan
36	0.17647058823529413	0.17647058823529413	0.1683762415497827	shuffled	PanCan
37	0.18181818181818182	0.17647058823529413	0.16769638514420337	shuffled	PanCan
38	0.18716577540106952	0.17647058823529413	0.15951329210171372	shuffled	PanCan
39	0.1925133689839572	0.17647058823529413	0.15436550490370393	shuffled	PanCan
40	0.19786096256684493	0.17647058823529413	0.14954595188463127	shuffled	PanCan
41	0.20320855614973263	0.17647058823529413	0.13729584666855021	shuffled	PanCan
42	0.20855614973262032	0.17647058823529413	0.1311767309038977	shuffled	PanCan
43	0.20855614973262032	0.23529411764705882	0.12986427724560667	shuffled	PanCan
44	0.21390374331550802	0.23529411764705882	0.11834321801681968	shuffled	PanCan
45	0.2192513368983957	0.23529411764705882	0.06757325353622967	shuffled	PanCan
46	0.22459893048128343	0.23529411764705882	0.06610150418061234	shuffled	PanCan
47	0.22459893048128343	0.29411764705882354	0.061487293002039145	shuffled	PanCan
48	0.22994652406417113	0.29411764705882354	0.0406562221317196	shuffled	PanCan
49	0.23529411764705882	0.29411764705882354	0.038148215760542725	shuffled	PanCan
50	0.23529411764705882	0.35294117647058826	0.026455724467202457	shuffled	PanCan
51	0.24064171122994651	0.35294117647058826	0.01606161970646236	shuffled	PanCan
52	0.24598930481283424	0.35294117647058826	0.003035464305578439	shuffled	PanCan
53	0.25133689839572193	0.35294117647058826	-0.010203169699390613	shuffled	PanCan
54	0.25668449197860965	0.35294117647058826	-0.03952757419636799	shuffled	PanCan
55	0.2620320855614973	0.35294117647058826	-0.048326265844174876	shuffled	PanCan
56	0.26737967914438504	0.35294117647058826	-0.05112441085088437	shuffled	PanCan
57	0.2727272727272727	0.35294117647058826	-0.05184436024729999	shuffled	PanCan
58	0.27807486631016043	0.35294117647058826	-0.05204672504118435	shuffled	PanCan
59	0.28342245989304815	0.35294117647058826	-0.05383571542494148	shuffled	PanCan
60	0.28342245989304815	0.4117647058823529	-0.10042692537353581	shuffled	PanCan
61	0.2887700534759358	0.4117647058823529	-0.10308338363312497	shuffled	PanCan
62	0.29411764705882354	0.4117647058823529	-0.10348315875649072	shuffled	PanCan
63	0.2994652406417112	0.4117647058823529	-0.1066797884280587	shuffled	PanCan
64	0.3048128342245989	0.4117647058823529	-0.1077096058393	shuffled	PanCan
65	0.31016042780748665	0.4117647058823529	-0.10931260915169683	shuffled	PanCan
66	0.3155080213903743	0.4117647058823529	-0.11844230968417413	shuffled	PanCan
67	0.3155080213903743	0.47058823529411764	-0.12529524812911552	shuffled	PanCan
68	0.32085561497326204	0.47058823529411764	-0.12562088615256772	shuffled	PanCan
69	0.32620320855614976	0.47058823529411764	-0.14654266098262247	shuffled	PanCan
70	0.3315508021390374	0.47058823529411764	-0.155349728680226	shuffled	PanCan
71	0.33689839572192515	0.47058823529411764	-0.16416808469865052	shuffled	PanCan
72	0.3422459893048128	0.47058823529411764	-0.1660245381711808	shuffled	PanCan
73	0.34759358288770054	0.47058823529411764	-0.1661556742288376	shuffled	PanCan
74	0.35294117647058826	0.47058823529411764	-0.16855652578623148	shuffled	PanCan
75	0.3582887700534759	0.47058823529411764	-0.17490566404721142	shuffled	PanCan
76	0.36363636363636365	0.47058823529411764	-0.17554681265960814	shuffled	PanCan
77	0.3689839572192513	0.47058823529411764	-0.18116466838939116	shuffled	PanCan
78	0.37433155080213903	0.47058823529411764	-0.18466953356501736	shuffled	PanCan
79	0.37967914438502676	0.47058823529411764	-0.1984961560911832	shuffled	PanCan
80	0.3850267379679144	0.47058823529411764	-0.20803548242335557	shuffled	PanCan
81	0.39037433155080214	0.47058823529411764	-0.21087494937670137	shuffled	PanCan
82	0.39037433155080214	0.5294117647058824	-0.2518263101513568	shuffled	PanCan
83	0.39572192513368987	0.5294117647058824	-0.25239639031144	shuffled	PanCan
84	0.40106951871657753	0.5294117647058824	-0.2544140417813999	shuffled	PanCan
85	0.40641711229946526	0.5294117647058824	-0.25956166431592564	shuffled	PanCan
86	0.4117647058823529	0.5294117647058824	-0.2674031322539133	shuffled	PanCan
87	0.41711229946524064	0.5294117647058824	-0.26818743297370673	shuffled	PanCan
88	0.42245989304812837	0.5294117647058824	-0.27502275368381757	shuffled	PanCan
89	0.42780748663101603	0.5294117647058824	-0.27513017028667897	shuffled	PanCan
90	0.43315508021390375	0.5294117647058824	-0.2775695938382382	shuffled	PanCan
91	0.4385026737967914	0.5294117647058824	-0.2796130225006862	shuffled	PanCan
92	0.44385026737967914	0.5294117647058824	-0.2925656346823816	shuffled	PanCan
93	0.44919786096256686	0.5294117647058824	-0.29622544203081713	shuffled	PanCan
94	0.44919786096256686	0.5882352941176471	-0.2962556735063543	shuffled	PanCan
95	0.45454545454545453	0.5882352941176471	-0.29747429278300264	shuffled	PanCan
96	0.45989304812834225	0.5882352941176471	-0.3131908330301564	shuffled	PanCan
97	0.46524064171123	0.5882352941176471	-0.31458208343191985	shuffled	PanCan
98	0.47058823529411764	0.5882352941176471	-0.3171818762911728	shuffled	PanCan
99	0.47593582887700536	0.5882352941176471	-0.32249367144624885	shuffled	PanCan
100	0.48128342245989303	0.5882352941176471	-0.328296080507836	shuffled	PanCan
101	0.48663101604278075	0.5882352941176471	-0.3320560897449275	shuffled	PanCan
102	0.4919786096256685	0.5882352941176471	-0.34465577684237536	shuffled	PanCan
103	0.49732620320855614	0.5882352941176471	-0.37637623395112774	shuffled	PanCan
104	0.5026737967914439	0.5882352941176471	-0.3875022498416948	shuffled	PanCan
105	0.5080213903743316	0.5882352941176471	-0.39411022309885324	shuffled	PanCan
106	0.5133689839572193	0.5882352941176471	-0.39912791906644707	shuffled	PanCan
107	0.5187165775401069	0.5882352941176471	-0.40840482690640634	shuffled	PanCan
108	0.5240641711229946	0.5882352941176471	-0.4199300612793778	shuffled	PanCan
109	0.5294117647058824	0.5882352941176471	-0.42247085184378996	shuffled	PanCan
110	0.5347593582887701	0.5882352941176471	-0.4295905473701117	shuffled	PanCan
111	0.5401069518716578	0.5882352941176471	-0.4313225725168174	shuffled	PanCan
112	0.5454545454545454	0.5882352941176471	-0.4341739948986697	shuffled	PanCan
113	0.5508021390374331	0.5882352941176471	-0.439678726823305	shuffled	PanCan
114	0.5508021390374331	0.6470588235294118	-0.44079616976030833	shuffled	PanCan
115	0.5561497326203209	0.6470588235294118	-0.44873610598505353	shuffled	PanCan
116	0.5614973262032086	0.6470588235294118	-0.4549607114814759	shuffled	PanCan
117	0.5668449197860963	0.6470588235294118	-0.45727438380424645	shuffled	PanCan
118	0.5721925133689839	0.6470588235294118	-0.46924463282475515	shuffled	PanCan
119	0.5775401069518716	0.6470588235294118	-0.47495759179184305	shuffled	PanCan
120	0.5828877005347594	0.6470588235294118	-0.47576758513738626	shuffled	PanCan
121	0.5882352941176471	0.6470588235294118	-0.4885609864979422	shuffled	PanCan
122	0.5935828877005348	0.6470588235294118	-0.49056158595281485	shuffled	PanCan
123	0.5989304812834224	0.6470588235294118	-0.49543837514707756	shuffled	PanCan
124	0.6042780748663101	0.6470588235294118	-0.4967092588436969	shuffled	PanCan
125	0.6096256684491979	0.6470588235294118	-0.4995252475081179	shuffled	PanCan
126	0.6149732620320856	0.6470588235294118	-0.4999840745600951	shuffled	PanCan
127	0.6149732620320856	0.7058823529411765	-0.5035356238385745	shuffled	PanCan
128	0.6203208556149733	0.7058823529411765	-0.5131510619391727	shuffled	PanCan
129	0.6256684491978609	0.7058823529411765	-0.5179934845286646	shuffled	PanCan
130	0.6310160427807486	0.7058823529411765	-0.5190584271855484	shuffled	PanCan
131	0.6310160427807486	0.7647058823529411	-0.5221568506304571	shuffled	PanCan
132	0.6363636363636364	0.7647058823529411	-0.530289944783147	shuffled	PanCan
133	0.6417112299465241	0.7647058823529411	-0.5346216851794329	shuffled	PanCan
134	0.6470588235294118	0.7647058823529411	-0.5359299777721628	shuffled	PanCan
135	0.6524064171122995	0.7647058823529411	-0.5439712978786134	shuffled	PanCan
136	0.6577540106951871	0.7647058823529411	-0.549787101066329	shuffled	PanCan
137	0.6631016042780749	0.7647058823529411	-0.5635189398030517	shuffled	PanCan
138	0.6684491978609626	0.7647058823529411	-0.565130003709004	shuffled	PanCan
139	0.6737967914438503	0.7647058823529411	-0.575139229093162	shuffled	PanCan
140	0.679144385026738	0.7647058823529411	-0.5921817864665461	shuffled	PanCan
141	0.6844919786096256	0.7647058823529411	-0.5943281750652406	shuffled	PanCan
142	0.6898395721925134	0.7647058823529411	-0.594921269222716	shuffled	PanCan
143	0.6951871657754011	0.7647058823529411	-0.5964593021951013	shuffled	PanCan
144	0.7005347593582888	0.7647058823529411	-0.6091992878038593	shuffled	PanCan
145	0.7058823529411765	0.7647058823529411	-0.6120056765955956	shuffled	PanCan
146	0.7112299465240641	0.7647058823529411	-0.6212661980067821	shuffled	PanCan
147	0.7165775401069518	0.7647058823529411	-0.6305342170811133	shuffled	PanCan
148	0.7165775401069518	0.8235294117647058	-0.6487224954025949	shuffled	PanCan
149	0.7219251336898396	0.8235294117647058	-0.6499387863131277	shuffled	PanCan
150	0.7272727272727273	0.8235294117647058	-0.6528475639957058	shuffled	PanCan
151	0.732620320855615	0.8235294117647058	-0.6543177055752173	shuffled	PanCan
152	0.7379679144385026	0.8235294117647058	-0.6692920717292182	shuffled	PanCan
153	0.7433155080213903	0.8235294117647058	-0.6701347094908955	shuffled	PanCan
154	0.7486631016042781	0.8235294117647058	-0.6863459977797074	shuffled	PanCan
155	0.7540106951871658	0.8235294117647058	-0.699854267606096	shuffled	PanCan
156	0.7593582887700535	0.8235294117647058	-0.703920108470199	shuffled	PanCan
157	0.7647058823529411	0.8235294117647058	-0.7162811792668317	shuffled	PanCan
158	0.7700534759358288	0.8235294117647058	-0.7268717743943772	shuffled	PanCan
159	0.7754010695187166	0.8235294117647058	-0.7328185994674411	shuffled	PanCan
160	0.7807486631016043	0.8235294117647058	-0.7542442504739965	shuffled	PanCan
161	0.786096256684492	0.8235294117647058	-0.7543870687230353	shuffled	PanCan
162	0.7914438502673797	0.8235294117647058	-0.7585932417687321	shuffled	PanCan
163	0.7967914438502673	0.8235294117647058	-0.7588160586870495	shuffled	PanCan
164	0.8021390374331551	0.8235294117647058	-0.7770519239772323	shuffled	PanCan
165	0.8074866310160428	0.8235294117647058	-0.7908029338667847	shuffled	PanCan
166	0.8128342245989305	0.8235294117647058	-0.7939740934467782	shuffled	PanCan
167	0.8181818181818182	0.8235294117647058	-0.809227921346321	shuffled	PanCan
168	0.8235294117647058	0.8235294117647058	-0.8118771134947497	shuffled	PanCan
169	0.8288770053475936	0.8235294117647058	-0.8125561066476802	shuffled	PanCan
170	0.8342245989304813	0.8235294117647058	-0.8206702186176072	shuffled	PanCan
171	0.839572192513369	0.8235294117647058	-0.8368608777709011	shuffled	PanCan
172	0.8449197860962567	0.8235294117647058	-0.8593830632217966	shuffled	PanCan
173	0.8502673796791443	0.8235294117647058	-0.8726526134938896	shuffled	PanCan
174	0.8502673796791443	0.8823529411764706	-0.8796407223389587	shuffled	PanCan
175	0.8556149732620321	0.8823529411764706	-0.8867886758754447	shuffled	PanCan
176	0.8609625668449198	0.8823529411764706	-0.8951661468894817	shuffled	PanCan
177	0.8663101604278075	0.8823529411764706	-0.9019190876393398	shuffled	PanCan
178	0.8716577540106952	0.8823529411764706	-0.9191952567500034	shuffled	PanCan
179	0.8770053475935828	0.8823529411764706	-0.9221530125434637	shuffled	PanCan
180	0.8823529411764706	0.8823529411764706	-0.9233324767028978	shuffled	PanCan
181	0.8877005347593583	0.8823529411764706	-0.9372413386712836	shuffled	PanCan
182	0.893048128342246	0.8823529411764706	-0.9714713563207972	shuffled	PanCan
183	0.8983957219251337	0.8823529411764706	-0.9753799369130515	shuffled	PanCan
184	0.9037433155080213	0.8823529411764706	-1.0162509884436752	shuffled	PanCan
185	0.9090909090909091	0.8823529411764706	-1.0207494903035697	shuffled	PanCan
186	0.9144385026737968	0.8823529411764706	-1.0252632005957198	shuffled	PanCan
187	0.9197860962566845	0.8823529411764706	-1.0365579418048756	shuffled	PanCan
188	0.9251336898395722	0.8823529411764706	-1.0643158620935567	shuffled	PanCan
189	0.9251336898395722	0.9411764705882353	-1.0696489165156309	shuffled	PanCan
190	0.93048128342246	0.9411764705882353	-1.0733783971631676	shuffled	PanCan
191	0.9358288770053476	0.9411764705882353	-1.0970621674492174	shuffled	PanCan
192	0.9411764705882353	0.9411764705882353	-1.1012183989678728	shuffled	PanCan
193	0.946524064171123	0.9411764705882353	-1.1157395004444197	shuffled	PanCan
194	0.9518716577540107	0.9411764705882353	-1.1310090576114105	shuffled	PanCan
195	0.9572192513368984	0.9411764705882353	-1.1706189006333259	shuffled	PanCan
196	0.9625668449197861	0.9411764705882353	-1.268524668939111	shuffled	PanCan
197	0.9679144385026738	0.9411764705882353	-1.2731531784265333	shuffled	PanCan
198	0.9732620320855615	0.9411764705882353	-1.3090395659862804	shuffled	PanCan
199	0.9732620320855615	1.0	-1.3657475315500345	shuffled	PanCan
200	0.9786096256684492	1.0	-1.3983648746021635	shuffled	PanCan
201	0.983957219251337	1.0	-1.4124270315335141	shuffled	PanCan
202	0.9893048128342246	1.0	-1.4818109453406034	shuffled	PanCan
203	0.9946524064171123	1.0	-1.4907396327320295	shuffled	PanCan
204	1.0	1.0	-1.7224713283393762	shuffled	PanCan
0	0.0	0.058823529411764705	8.752039120381317	train	SARC
1	0.0	0.11764705882352941	8.280737041293198	train	SARC
2	0.0	0.17647058823529413	3.8191561356769683	train	SARC
3	0.0	0.23529411764705882	2.9073514088581214	train	SARC
4	0.0	0.29411764705882354	2.518131587804873	train	SARC
5	0.0	0.35294117647058826	2.4663955864366156	train	SARC
6	0.0	0.4117647058823529	2.3936819163963516	train	SARC
7	0.0	0.47058823529411764	2.079268850470556	train	SARC
8	0.0	0.5294117647058824	2.0086226687355277	train	SARC
9	0.0	0.5882352941176471	1.9140872740706185	train	SARC
10	0.0	0.6470588235294118	1.7971891623166796	train	SARC
11	0.0	0.7058823529411765	1.7931115895837517	train	SARC
12	0.0	0.7647058823529411	1.65148090044582	train	SARC
13	0.0	0.8235294117647058	1.4844374000038707	train	SARC
14	0.0	0.8823529411764706	1.3464410550709838	train	SARC
15	0.0053475935828877	0.8823529411764706	1.3393636752044942	train	SARC
16	0.0106951871657754	0.8823529411764706	1.299752753101541	train	SARC
17	0.0106951871657754	0.9411764705882353	1.1727860756517061	train	SARC
18	0.016042780748663103	0.9411764705882353	0.9573869071808574	train	SARC
19	0.016042780748663103	1.0	0.8648891645383799	train	SARC
20	0.0213903743315508	1.0	0.863589824243209	train	SARC
21	0.026737967914438502	1.0	0.822203270668757	train	SARC
22	0.03208556149732621	1.0	0.8165124646787782	train	SARC
23	0.0374331550802139	1.0	0.7589976958670146	train	SARC
24	0.0427807486631016	1.0	0.7033189025406686	train	SARC
25	0.0481283422459893	1.0	0.6059854552765249	train	SARC
26	0.053475935828877004	1.0	0.6056088112934047	train	SARC
27	0.058823529411764705	1.0	0.562229079061854	train	SARC
28	0.06417112299465241	1.0	0.5158947604269107	train	SARC
29	0.06951871657754011	1.0	0.5139150135837154	train	SARC
30	0.0748663101604278	1.0	0.5032211913273754	train	SARC
31	0.08021390374331551	1.0	0.5001100844891477	train	SARC
32	0.0855614973262032	1.0	0.4499514741325429	train	SARC
33	0.09090909090909091	1.0	0.3987597367793144	train	SARC
34	0.0962566844919786	1.0	0.38809374247580664	train	SARC
35	0.10160427807486631	1.0	0.38128621581935873	train	SARC
36	0.10695187165775401	1.0	0.36927452447149844	train	SARC
37	0.11229946524064172	1.0	0.31991895819676086	train	SARC
38	0.11764705882352941	1.0	0.28648970194696166	train	SARC
39	0.12299465240641712	1.0	0.2610289421169404	train	SARC
40	0.12834224598930483	1.0	0.21493949326915518	train	SARC
41	0.13368983957219252	1.0	0.21469095368955637	train	SARC
42	0.13903743315508021	1.0	0.15753052764899156	train	SARC
43	0.1443850267379679	1.0	0.13538709132900506	train	SARC
44	0.1497326203208556	1.0	0.11814931096635217	train	SARC
45	0.15508021390374332	1.0	0.11461649606893376	train	SARC
46	0.16042780748663102	1.0	0.11090692534468405	train	SARC
47	0.1657754010695187	1.0	0.10950456111679585	train	SARC
48	0.1711229946524064	1.0	0.08004235344005473	train	SARC
49	0.17647058823529413	1.0	0.0492762703700097	train	SARC
50	0.18181818181818182	1.0	0.03413784141832332	train	SARC
51	0.18716577540106952	1.0	0.030598317172469858	train	SARC
52	0.1925133689839572	1.0	0.0127479500821438	train	SARC
53	0.19786096256684493	1.0	0.012234470423231225	train	SARC
54	0.20320855614973263	1.0	-0.05308811951414938	train	SARC
55	0.20855614973262032	1.0	-0.05553229217676481	train	SARC
56	0.21390374331550802	1.0	-0.07421302717623057	train	SARC
57	0.2192513368983957	1.0	-0.08220176680665181	train	SARC
58	0.22459893048128343	1.0	-0.09304476224745384	train	SARC
59	0.22994652406417113	1.0	-0.11671093599909621	train	SARC
60	0.23529411764705882	1.0	-0.12351034990499088	train	SARC
61	0.24064171122994651	1.0	-0.1314074445303156	train	SARC
62	0.24598930481283424	1.0	-0.139860841960742	train	SARC
63	0.25133689839572193	1.0	-0.14090569498319672	train	SARC
64	0.25668449197860965	1.0	-0.14905527874809288	train	SARC
65	0.2620320855614973	1.0	-0.1721808827371295	train	SARC
66	0.26737967914438504	1.0	-0.1751329432030303	train	SARC
67	0.2727272727272727	1.0	-0.1864155398694144	train	SARC
68	0.27807486631016043	1.0	-0.19108588317141273	train	SARC
69	0.28342245989304815	1.0	-0.21210999506828598	train	SARC
70	0.2887700534759358	1.0	-0.21357802039822948	train	SARC
71	0.29411764705882354	1.0	-0.2146873755558102	train	SARC
72	0.2994652406417112	1.0	-0.2307326624397411	train	SARC
73	0.3048128342245989	1.0	-0.25022911755232646	train	SARC
74	0.31016042780748665	1.0	-0.25146134397721276	train	SARC
75	0.3155080213903743	1.0	-0.2526435499420089	train	SARC
76	0.32085561497326204	1.0	-0.2650846738697391	train	SARC
77	0.32620320855614976	1.0	-0.2691884486031616	train	SARC
78	0.3315508021390374	1.0	-0.2954372743379473	train	SARC
79	0.33689839572192515	1.0	-0.3038495161466813	train	SARC
80	0.3422459893048128	1.0	-0.30939164661263796	train	SARC
81	0.34759358288770054	1.0	-0.31546175205460447	train	SARC
82	0.35294117647058826	1.0	-0.33067932144649326	train	SARC
83	0.3582887700534759	1.0	-0.3363755817795234	train	SARC
84	0.36363636363636365	1.0	-0.3430256675029403	train	SARC
85	0.3689839572192513	1.0	-0.3586938450166589	train	SARC
86	0.37433155080213903	1.0	-0.3588172797236676	train	SARC
87	0.37967914438502676	1.0	-0.36565071363811275	train	SARC
88	0.3850267379679144	1.0	-0.3690076569924817	train	SARC
89	0.39037433155080214	1.0	-0.3708308305324336	train	SARC
90	0.39572192513368987	1.0	-0.3849655280927601	train	SARC
91	0.40106951871657753	1.0	-0.3983501160003108	train	SARC
92	0.40641711229946526	1.0	-0.4241808640764434	train	SARC
93	0.4117647058823529	1.0	-0.4299690358705549	train	SARC
94	0.41711229946524064	1.0	-0.4485936826370035	train	SARC
95	0.42245989304812837	1.0	-0.4545046669677978	train	SARC
96	0.42780748663101603	1.0	-0.46584175746804235	train	SARC
97	0.43315508021390375	1.0	-0.46672612817182146	train	SARC
98	0.4385026737967914	1.0	-0.4693849691573947	train	SARC
99	0.44385026737967914	1.0	-0.4708183622839611	train	SARC
100	0.44919786096256686	1.0	-0.4744375593106752	train	SARC
101	0.45454545454545453	1.0	-0.47512775516983663	train	SARC
102	0.45989304812834225	1.0	-0.48343172287562164	train	SARC
103	0.46524064171123	1.0	-0.49405821168270425	train	SARC
104	0.47058823529411764	1.0	-0.49474867546134205	train	SARC
105	0.47593582887700536	1.0	-0.4960733006331154	train	SARC
106	0.48128342245989303	1.0	-0.5098129916803279	train	SARC
107	0.48663101604278075	1.0	-0.5206939508069955	train	SARC
108	0.4919786096256685	1.0	-0.5304385807815343	train	SARC
109	0.49732620320855614	1.0	-0.5319400495849568	train	SARC
110	0.5026737967914439	1.0	-0.5321924330190063	train	SARC
111	0.5080213903743316	1.0	-0.5377617802461933	train	SARC
112	0.5133689839572193	1.0	-0.5671333181098724	train	SARC
113	0.5187165775401069	1.0	-0.5722187931964607	train	SARC
114	0.5240641711229946	1.0	-0.5807601239795604	train	SARC
115	0.5294117647058824	1.0	-0.5939917662905404	train	SARC
116	0.5347593582887701	1.0	-0.6032386859465492	train	SARC
117	0.5401069518716578	1.0	-0.6037050133690186	train	SARC
118	0.5454545454545454	1.0	-0.6100684837825207	train	SARC
119	0.5508021390374331	1.0	-0.6295938320712545	train	SARC
120	0.5561497326203209	1.0	-0.6357560163387813	train	SARC
121	0.5614973262032086	1.0	-0.6381027225748049	train	SARC
122	0.5668449197860963	1.0	-0.6695273349623047	train	SARC
123	0.5721925133689839	1.0	-0.6699739540076549	train	SARC
124	0.5775401069518716	1.0	-0.6849894866330689	train	SARC
125	0.5828877005347594	1.0	-0.6877955478769641	train	SARC
126	0.5882352941176471	1.0	-0.6905003533060167	train	SARC
127	0.5935828877005348	1.0	-0.6972451892662092	train	SARC
128	0.5989304812834224	1.0	-0.7004660905181589	train	SARC
129	0.6042780748663101	1.0	-0.7127369973719243	train	SARC
130	0.6096256684491979	1.0	-0.7178921617004398	train	SARC
131	0.6149732620320856	1.0	-0.7183015042401687	train	SARC
132	0.6203208556149733	1.0	-0.7228178038338199	train	SARC
133	0.6256684491978609	1.0	-0.735746056547646	train	SARC
134	0.6310160427807486	1.0	-0.7394425180359591	train	SARC
135	0.6363636363636364	1.0	-0.7460759383191394	train	SARC
136	0.6417112299465241	1.0	-0.7541573355401315	train	SARC
137	0.6470588235294118	1.0	-0.7580691447441202	train	SARC
138	0.6524064171122995	1.0	-0.7675024598696961	train	SARC
139	0.6577540106951871	1.0	-0.7761790213784349	train	SARC
140	0.6631016042780749	1.0	-0.7792796499839502	train	SARC
141	0.6684491978609626	1.0	-0.7868497628955681	train	SARC
142	0.6737967914438503	1.0	-0.7925895419984527	train	SARC
143	0.679144385026738	1.0	-0.8030939783704426	train	SARC
144	0.6844919786096256	1.0	-0.8059261138734372	train	SARC
145	0.6898395721925134	1.0	-0.8060249420711413	train	SARC
146	0.6951871657754011	1.0	-0.8099776531329167	train	SARC
147	0.7005347593582888	1.0	-0.8118336229282074	train	SARC
148	0.7058823529411765	1.0	-0.8141922975597692	train	SARC
149	0.7112299465240641	1.0	-0.8187058127367001	train	SARC
150	0.7165775401069518	1.0	-0.8348879702138997	train	SARC
151	0.7219251336898396	1.0	-0.8356353175418555	train	SARC
152	0.7272727272727273	1.0	-0.8451081696650792	train	SARC
153	0.732620320855615	1.0	-0.8477024871984097	train	SARC
154	0.7379679144385026	1.0	-0.8491685803574774	train	SARC
155	0.7433155080213903	1.0	-0.8552970126093667	train	SARC
156	0.7486631016042781	1.0	-0.8639293946184005	train	SARC
157	0.7540106951871658	1.0	-0.8730534386683076	train	SARC
158	0.7593582887700535	1.0	-0.8931492547512933	train	SARC
159	0.7647058823529411	1.0	-0.9340883501119693	train	SARC
160	0.7700534759358288	1.0	-0.9355273872441013	train	SARC
161	0.7754010695187166	1.0	-0.948417529815811	train	SARC
162	0.7807486631016043	1.0	-0.9545348776014105	train	SARC
163	0.786096256684492	1.0	-0.9692465701267362	train	SARC
164	0.7914438502673797	1.0	-0.9933238676308657	train	SARC
165	0.7967914438502673	1.0	-1.0232705245281384	train	SARC
166	0.8021390374331551	1.0	-1.0459765900459397	train	SARC
167	0.8074866310160428	1.0	-1.0580910850713883	train	SARC
